hhmem_size,landuseha,cocoa_produce_kg,cocoa_produce_main_kg,cocoa_produce_light_kg,cocoa_sell_kg,hhgroup_m18,hhgroup_f18,hhgroup_m17,hhgroup_f17,cocoa_price_kg,screen_sharecrop,village,community_type,screen_sharecrop.1,hhgroup_m18.1,hhgroup_f18.1,hhgroup_m17.1,hhgroup_f17.1,femhead,econstatus,used_fert?,used_fert_lqd?,herbicide_yn,pesticide_yn,fungicide_yn,weeding_yn,pruning_yn,cocoa_intercrop,farm_rights,disease_loss,pest_loss,replant,shadetree_yn,doc_land,noncocoa,cocoa_yn,any_farm_above_1_21,hh_head_age,cocoa_yield_ha,cocoa_ages_0_5_weighted,cocoa_ages_6_10_weighted,cocoa_ages_11_19_weighted,cocoa_ages_20_30_weighted,cocoa_ages_31_weighted,age_weighted_total,cocoa_variety_1_1,cocoa_variety_1_2,cocoa_variety_1_3,cocoa_variety_1_4,cocoa_variety_1_5,cocoa_variety_1_97,cocoa_variety_2_2,cocoa_variety_2_3,cocoa_variety_2_4,cocoa_variety_2_5,cocoa_variety_2_97,cocoa_variety_3_2,cocoa_variety_3_3,cocoa_variety_3_4,cocoa_variety_3_5,cocoa_variety_3_97,cocoa_variety_4_2,cocoa_variety_4_3,cocoa_variety_4_4,cocoa_variety_4_5,cocoa_variety_4_97,noncocoa_whyno_1_1,noncocoa_whyno_1_10,noncocoa_whyno_1_11,noncocoa_whyno_1_2,noncocoa_whyno_1_3,noncocoa_whyno_1_4,noncocoa_whyno_1_5,noncocoa_whyno_1_6,noncocoa_whyno_1_9,noncocoa_whyno_1_97,noncocoa_whyno_2_1,noncocoa_whyno_2_10,noncocoa_whyno_2_11,noncocoa_whyno_2_2,noncocoa_whyno_2_3,noncocoa_whyno_2_4,noncocoa_whyno_2_5,noncocoa_whyno_2_6,noncocoa_whyno_2_8,noncocoa_whyno_2_9,noncocoa_whyno_2_97,noncocoa_whyno_3_1,noncocoa_whyno_3_10,noncocoa_whyno_3_11,noncocoa_whyno_3_2,noncocoa_whyno_3_3,noncocoa_whyno_3_4,noncocoa_whyno_3_7,noncocoa_whyno_3_8,noncocoa_whyno_3_9,noncocoa_whyno_3_97,noncocoa_whyno_4_1,noncocoa_whyno_4_11,noncocoa_whyno_4_2,noncocoa_whyno_4_3,noncocoa_whyno_4_4,noncocoa_whyno_4_5,noncocoa_whyno_4_8,noncocoa_whyno_4_9,noncocoa_whyno_4_97,noncocoa_whyno_5_1,noncocoa_whyno_5_11,noncocoa_whyno_5_2,noncocoa_whyno_5_3,noncocoa_whyno_5_9,noncocoa_whyno_5_97,yrs_grow_1,yrs_grow_2,yrs_grow_3,yrs_grow_4,yrs_grow_5,yrs_grow_6,lead_vill_0,lead_vill_1,lead_vill_1 10,lead_vill_1 3 5,lead_vill_1 5 6 10,lead_vill_10,lead_vill_10 11,lead_vill_10 13,lead_vill_10 97,lead_vill_11,lead_vill_12,lead_vill_12 13,lead_vill_12 97,lead_vill_13,lead_vill_13 97,lead_vill_3,lead_vill_3 5 13,lead_vill_3 7,lead_vill_3 7 12,lead_vill_4,lead_vill_4 9,lead_vill_4 9 10,lead_vill_5,lead_vill_5 6,lead_vill_5 6 11,lead_vill_6,lead_vill_6 10,lead_vill_6 10 13,lead_vill_6 11,lead_vill_6 13,lead_vill_6 7,lead_vill_6 9,lead_vill_6 97,lead_vill_7,lead_vill_7 10,lead_vill_7 9,lead_vill_7 97,lead_vill_8,lead_vill_9,lead_vill_9 10,lead_vill_9 13,lead_vill_97,shade_why1_1.0,shade_why1_2.0,shade_why1_3.0,shade_why1_4.0,shade_why1_5.0,shade_why1_6.0,shade_why1_97.0,region_4,region_5,region_6,region_7,district_41,district_51,district_52,district_53,district_54,district_61,district_62,district_64,district_70,district_71,district_72,district_73,district_74,district_75,district_76,ethnicity_0,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_97,religion_1.0,religion_2.0,religion_3.0,religion_4.0,religion_97.0,hh_head_education_0.0,hh_head_education_1.0,hh_head_education_2.0,hh_head_education_3.0,hh_head_education_4.0,hh_head_education_5.0,hh_head_education_6.0,hh_head_education_7.0,hh_head_education_8.0,hh_head_education_9.0,hh_head_education_97.0,hh_head_birthplace_0.0,hh_head_birthplace_1.0
8,7.0,1290.0,900.0,390.0,900.0,,,,,15.0,1,Ananguié,1,1,,,,,0,5,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,43.0,184.28571428571428,4.0,25.0,25.0,46.0,0.0,100.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,19.0,700.0,500.0,200.0,,,,,,,0,Akakro,0,0,,,,,0,5,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,58.0,36.8421052631579,1.0,20.0,30.0,49.0,0.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,7.0,3150.0,2100.0,1050.0,,,,,,,0,TAOULOKE,0,0,,,,,0,6,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,39.0,450.0,0.0,0.0,100.0,0.0,0.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10,15.0,2000.0,1700.0,300.0,,,,,,,0,Adiaoukoi,0,0,,,,,0,5,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,79.0,133.33333333333334,8.333333333333332,0.0,16.666666666666664,0.0,75.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11,6.0,2500.0,2000.0,500.0,,,,,,,0,MAMINI,0,0,,,,,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,51.0,416.6666666666667,25.0,25.0,25.0,25.0,0.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5,10.0,1200.0,900.0,300.0,900.0,,,,,900.0,0,Anuanua,0,0,,,,,0,5,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,48.0,120.0,51.546391752577314,0.0,48.45360824742268,0.0,0.0,100.0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5,17.5,1500.0,1000.0,500.0,,,,,,,0,Dramanekro,0,0,,,,,1,8,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,86.0,85.71428571428571,5.0,2.0,10.0,60.0,23.0,100.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,4.0,2010.0,1500.0,510.0,,,,,,,0,Affery,0,0,,,,,0,5,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,51.0,502.5,20.0,60.0,20.0,0.0,0.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14,5.0,528.0,420.0,108.0,,,,,,,0,Biasso,1,0,,,,,0,5,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,67.0,105.6,30.0,25.0,30.0,10.0,5.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8,16.5,7225.0,4250.0,2975.0,4250.0,,,,,1000.0,0,PARA,1,0,,,,,0,5,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,52.0,437.8787878787879,0.0,21.11111111111111,0.0,62.22222222222222,16.666666666666664,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,5.5,800.0,600.0,200.0,,,,,,,0,Bassadzin,1,0,,,,,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,44.0,145.45454545454547,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,9.0,400.0,300.0,100.0,,,,,,,0,MERE,0,0,,,,,0,5,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,55.0,44.44444444444444,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14,10.0,1800.0,1440.0,360.0,1440.0,,,,,1000.0,0,Ahininkro,1,0,,,,,0,6,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,66.0,180.0,0.0,13.333333333333334,0.0,20.0,66.66666666666666,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8,4.5,370.0,250.0,120.0,,,,,,,0,IRATO,0,0,,,,,0,3,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,49.0,82.22222222222223,0.0,0.0,0.0,100.0,0.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6,6.5,2470.0,1950.0,520.0,1950.0,,,,,1000.0,0,MAHINO2,1,0,,,,,0,5,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,42.0,380.0,16.153846153846153,40.76923076923077,43.07692307692308,0.0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,2.5,1280.0,800.0,480.0,800.0,,,,,12.5,0,N'Djorekro,0,0,,,,,0,2,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,38.0,512.0,40.0,60.0,0.0,0.0,0.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12,5.5,880.0,560.0,320.0,560.0,,,,,1000.0,0,GBAROU,0,0,,,,,0,4,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,41.0,160.0,10.0,30.0,60.0,0.0,0.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12,2.0,673.0,451.0,222.0,,,,,,,0,ASSE ORIé,0,0,,,,,0,5,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,62.0,336.5,0.0,100.0,0.0,0.0,0.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8,7.0,2023.0,1654.0,369.0,,,,,,,0,Ahéoua,0,0,,,,,0,4,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,54.0,289.0,0.0,0.0,58.14432989690722,23.91752577319588,17.938144329896907,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6,2.0,950.0,650.0,300.0,,,,,,,0,ASSE ORIé,0,0,,,,,0,5,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,64.0,475.0,0.0,0.0,100.0,0.0,0.0,100.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4,6.5,1650.0,1500.0,150.0,,,,,,,0,Affalikro,0,0,,,,,0,8,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,56.0,253.84615384615384,0.0,0.0,0.0,0.0,100.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,2.0,400.0,300.0,100.0,,,,,,,0,BOGUIé,0,0,,,,,1,5,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,70.0,200.0,50.0,25.0,25.0,0.0,0.0,100.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6,6.5,233.0,150.0,83.0,,,,,,,1,MERE,0,1,,,,,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,21.0,35.84615384615385,100.0,0.0,0.0,0.0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,14.0,1200.0,400.0,800.0,,,,,,,0,Kabrankro,0,0,,,,,0,5,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,37.0,85.71428571428571,0.0,0.0,30.0,70.0,0.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,5.5,1300.0,1000.0,300.0,,,,,,,0,Blékoum,0,0,,,,,0,4,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,48.0,236.3636363636364,0.0,25.0,50.0,25.0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12,2.799999952316284,1040.0,800.0,240.0,800.0,,,,,850.0,0,Dramanekro,0,0,,,,,0,2,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,55.0,371.4285777539624,0.0,25.0,35.0,40.0,0.0,100.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
