hhmem_size,landuseha,yrs_grow,lead_vill,cocoa_produce_kg,cocoa_produce_main_kg,cocoa_produce_light_kg,cocoa_sell_kg,shade_why1,hhgroup_m18,hhgroup_f18,hhgroup_m17,hhgroup_f17,cocoa_price_kg,screen_sharecrop,region,district,vill,village,region.1,community_type,ethnicity,religion,hhgroup_m18.1,hhgroup_f18.1,hhgroup_m17.1,hhgroup_f17.1,femhead,econstatus,cocoa_variety_1,cocoa_variety_2,cocoa_variety_3,cocoa_variety_4,cocoa_variety_5,farm_rights_1,farm_rights_2,farm_rights_3,farm_rights_4,farm_rights_5,farm_tenure_1,farm_tenure_2,farm_tenure_3,farm_tenure_4,farm_tenure_5,noncocoa_whyno_1,noncocoa_whyno_2,noncocoa_whyno_3,noncocoa_whyno_4,noncocoa_whyno_5,farm_swamp_1,farm_swamp_2,farm_swamp_3,farm_swamp_4,farm_swamp_5,shadetree_num_1,used_fert?,used_fert_lqd?,herbicide_yn,pesticide_yn,fungicide_yn,weeding_yn,pruning_yn,cocoa_intercrop,farm_rights,disease_loss,pest_loss,replant,shadetree_yn,doc_land,noncocoa,cocoa_yn,any_farm_above_1_21,hh_head_age,hh_head_education,hh_head_birthplace,cocoa_yield_ha,cocoa_ages_0_5_weighted,cocoa_ages_6_10_weighted,cocoa_ages_11_19_weighted,cocoa_ages_20_30_weighted,cocoa_ages_31_weighted,age_weighted_total
8,5.0,6,4 9 10,630.0,630.0,0.0,630.0,6.0,,,,,800.0,0,7,76,71004,Bokakokoré,7,RESTORE,4,1.0,,,,,1,8,5,,,,,10.0,10.0,10.0,10.0,,1,1.0,1.0,1.0,,11,,,,,2.0,2.0,2.0,2.0,,7,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,57.0,1.0,1.0,126.0,0.0,0.0,0.0,100.0,0.0,100.0
6,3.0,6,0,1080.0,900.0,180.0,900.0,1.0,,,,,1000.0,0,7,76,71004,Bokakokoré,7,RESTORE,3,1.0,,,,,0,3,5,5,,,,,1.0,,,,1,1.0,,,,,,,,,2.0,0.0,,,,3,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,32.0,1.0,1.0,360.0,3.75,7.5,25.0,37.5,26.25,100.0
10,4.800000190734863,6,12,1305.0,945.0,360.0,945.0,1.0,,,,,1000.0,0,7,76,71004,Bokakokoré,7,RESTORE,4,1.0,,,,,0,6,5,5,5,,,9.0,1.0,1.0,,,1,1.0,1.0,,,5 11,1 11,1 11,,,2.0,2.0,2.0,,,7,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,55.0,1.0,1.0,271.8749891966586,0.0,0.0,34.78260869565217,0.0,65.21739130434783,100.0
5,2.5,5,0,640.0,480.0,160.0,480.0,1.0,,,,,1000.0,0,7,76,71004,Bokakokoré,7,RESTORE,4,1.0,,,,,0,6,4,4,,,,9.0,9.0,9.0,,,1,1.0,1.0,,,,,,,,0.0,0.0,2.0,,,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,58.0,,1.0,256.0,24.285714285714285,28.57142857142857,10.0,37.142857142857146,0.0,100.0
13,4.5,6,13,6790.0,5880.0,910.0,5880.0,1.0,,,,,1000.0,0,7,76,71004,Bokakokoré,7,RESTORE,4,1.0,,,,,0,5,5,5,,,,,,,,,1,1.0,,,,,,,,,0.0,0.0,,,,5,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,61.0,,1.0,1508.888888888889,13.333333333333334,8.333333333333332,0.0,35.0,43.333333333333336,100.0
5,2.0,6,0,910.0,700.0,210.0,700.0,1.0,,,,,1000.0,0,7,76,71004,Bokakokoré,7,RESTORE,4,1.0,,,,,0,5,5,,,,,,,,,,1,,,,,,,,,,0.0,,,,,3,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,50.0,3.0,0.0,455.0,0.0,20.0,10.0,70.0,0.0,100.0
6,5.0,5,0,902.5,760.0,142.5,760.0,1.0,,,,,1000.0,0,7,76,71004,Bokakokoré,7,RESTORE,4,1.0,,,,,0,5,3 4,,,,,9.0,9.0,,,,1,1.0,,,,,97,,,,0.0,0.0,,,,2,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,42.0,9.0,1.0,180.5,0.0,0.0,60.0,40.0,0.0,100.0
1,6.0,6,0,720.0,450.0,270.0,450.0,1.0,,,,,1000.0,0,7,76,71004,Bokakokoré,7,RESTORE,0,1.0,,,,,0,4,3,,,,,6.0,,,,,4,,,,,,,,,,0.0,,,,,2,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,48.0,1.0,0.0,120.0,10.0,20.0,0.0,0.0,70.0,100.0
5,3.0,6,3,380.0,280.0,100.0,,1.0,,,,,,0,7,76,71004,Bokakokoré,7,RESTORE,3,2.0,,,,,0,5,5,,,,,10.0,,,,,4,,,,,,,,,,2.0,,,,,11,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,44.0,1.0,1.0,126.66666666666669,30.0,0.0,0.0,70.0,0.0,100.0
3,5.150000095367432,6,0,1600.0,1440.0,160.0,1440.0,1.0,,,,,1000.0,0,7,76,71004,Bokakokoré,7,RESTORE,4,1.0,,,,,0,5,5,5,5,,,9.0,9.0,1.0,,,1,1.0,1.0,,,,,,,,0.0,0.0,0.0,,,2,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,50.0,1.0,0.0,310.67960589733667,0.0,36.36363636363637,27.27272727272727,36.36363636363637,0.0,100.0
7,2.0,4,0,560.0,400.0,160.0,400.0,1.0,,,,,1000.0,0,7,76,71004,Bokakokoré,7,RESTORE,3,2.0,,,,,0,3,4,,,,,,,,,,2,,,,,,,,,,0.0,,,,,5,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,46.0,1.0,0.0,280.0,0.0,20.0,80.0,0.0,0.0,100.0
4,2.0,6,0,400.0,400.0,0.0,400.0,1.0,,,,,1000.0,0,5,51,51037,Borobo,5,RESTORE,4,2.0,,,,,1,3,2,,,,,9.0,,,,,1,,,,,,,,,,0.0,,,,,5,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,42.0,,1.0,200.0,5.0,52.0,27.0,11.0,5.0,100.0
4,1.0,6,6,105.0,70.0,35.0,70.0,4.0,,,,,1000.0,0,5,51,51037,Borobo,5,RESTORE,4,1.0,,,,,1,5,2,,,,,4.0,,,,,1,,,,,,,,,,1.0,,,,,3,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,50.0,3.0,0.0,105.0,0.0,0.0,0.0,0.0,100.0,100.0
5,4.0,6,9,320.0,240.0,80.0,240.0,4.0,,,,,1000.0,0,5,51,51037,Borobo,5,RESTORE,4,1.0,,,,,1,2,2,,,,,10.0,10.0,,,,1,1.0,,,,,,,,,1.0,1.0,,,,7,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,56.0,1.0,0.0,80.0,0.0,0.0,0.0,100.0,0.0,100.0
3,4.0,4,6 11,1020.0,680.0,340.0,680.0,2.0,,,,,11.764705657958984,0,5,51,51037,Borobo,5,RESTORE,4,1.0,,,,,1,5,5,,,,,1.0,,1.0,,,1,1.0,1.0,,,,1,1,,,0.0,0.0,0.0,,,2,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,78.0,,1.0,255.0,10.0,40.0,50.0,0.0,0.0,100.0
8,4.0,6,0,280.0,200.0,80.0,,5.0,,,,,,0,5,51,51037,Borobo,5,RESTORE,4,1.0,,,,,1,5,2,2,,,,1.0,1.0,,,,1,1.0,,,,,,,,,0.0,0.0,,,,7,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,57.0,1.0,1.0,70.0,4.3478260869565215,4.3478260869565215,10.0,10.0,71.30434782608695,100.0
6,4.0,6,12,320.0,240.0,80.0,240.0,,,,,,12.5,0,5,51,51037,Borobo,5,RESTORE,97,2.0,,,,,0,4,2,97,2 97,,,1.0,1.0,1.0,1.0,,1,1.0,1.0,1.0,,1,1,1,1,,2.0,3.0,2.0,2.0,,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,80.0,,0.0,80.0,0.0,20.0,16.666666666666664,33.33333333333333,30.0,100.0
10,10.0,3,0,5600.0,5000.0,600.0,,97.0,,,,,,0,5,51,51037,Borobo,5,RESTORE,0,2.0,,,,,0,5,2,2,,,,10.0,10.0,10.0,10.0,10.0,4,4.0,4.0,4.0,4.0,,,97,97,97,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,36.0,5.0,1.0,560.0,0.0,16.883116883116884,32.467532467532465,50.649350649350644,0.0,100.0
8,5.0,4,0,765.0,540.0,225.0,540.0,2.0,,,,,11.11111068725586,1,5,51,51037,Borobo,5,RESTORE,97,2.0,,,,,0,6,5,,,,,10.0,10.0,10.0,10.0,,4,4.0,4.0,4.0,,,,97,97,,0.0,0.0,3.0,0.0,,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,51.0,,0.0,153.0,0.0,0.0,100.0,0.0,0.0,100.0
8,7.0,6,6,490.0,420.0,70.0,420.0,3.0,,,,,14.285714149475098,0,5,51,51037,Borobo,5,RESTORE,4,1.0,,,,,0,5,97,,,,,8.0,4.0,,,,1,2.0,,,,,97,,,,3.0,0.0,,,,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,57.0,,0.0,70.0,0.0,10.0,20.0,70.0,0.0,100.0
15,39.0,6,0,1280.0,1040.0,240.0,1040.0,1.0,6.0,5.0,5.0,8.0,11.25,0,5,51,51037,Borobo,5,RESTORE,97,2.0,6.0,5.0,5.0,8.0,0,4,5,,,,,1.0,1.0,1.0,1.0,,4,4.0,4.0,1.0,,,,97,97,,0.0,0.0,0.0,3.0,,2,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,67.0,,1.0,32.82051282051282,0.0,0.0,10.0,10.0,80.0,100.0
5,5.0,6,0,500.0,400.0,100.0,,2.0,,,,,,0,5,51,51037,Borobo,5,RESTORE,4,1.0,,,,,0,7,2,,,,,8.0,,,,,1,,,,,,,,,,0.0,,,,,9,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,58.0,,0.0,100.0,20.0,0.0,10.0,10.0,60.0,100.0
7,20.0,5,0,1500.0,1000.0,500.0,,1.0,,,,,,0,5,51,51037,Borobo,5,RESTORE,1,2.0,,,,,0,4,5,,,,,1.0,1.0,,,,4,4.0,,,,,97,,,,0.0,0.0,,,,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,52.0,,1.0,75.0,10.0,10.0,10.0,70.0,0.0,100.0
10,4.699999809265137,4,0,490.0,280.0,210.0,280.0,5.0,,,,,14.285714149475098,0,5,51,51037,Borobo,5,RESTORE,97,2.0,,,,,0,1,5,,,,,,,,,,1,,,,,,,,,,0.0,,,,,5,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,55.0,,0.0,104.2553233798138,0.0,0.0,100.0,0.0,0.0,100.0
13,7.0,6,0,2725.0,2500.0,225.0,,2.0,,,,,,0,5,51,51037,Borobo,5,RESTORE,1,2.0,,,,,0,5,5,,,,,1.0,1.0,,,,4,4.0,,,,,97,,,,0.0,0.0,,,,2,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,55.0,1.0,0.0,389.2857142857143,10.0,10.0,10.0,30.0,40.0,100.0
7,2.5,5,5,900.0,800.0,100.0,800.0,2.0,,,,,10.0,0,5,51,51037,Borobo,5,RESTORE,3,2.0,,,,,0,6,3 97,,,,,97.0,5.0,,,,4,1.0,,,,,97,,,,2.0,3.0,,,,4,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,77.0,97.0,0.0,360.0,10.0,10.0,20.0,20.0,40.0,100.0
5,2.0,6,6,280.0,210.0,70.0,210.0,1.0,,,,,1000.0,0,5,51,51031,Dallo,5,RESTORE,4,1.0,,,,,1,4,4,4,,,,97.0,97.0,,,,1,1.0,,,,,,,,,2.0,2.0,,,,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,61.0,1.0,0.0,140.0,0.0,0.0,52.17391304347826,0.0,47.82608695652174,100.0
2,1.2000000476837158,5,0,135.0,110.0,25.0,,2.0,,,,,,0,5,51,51031,Dallo,5,RESTORE,4,1.0,,,,,1,7,5,5,,,,10.0,9.0,,,,1,1.0,,,,11,3,,,,2.0,2.0,,,,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,4.0,2.0,0.0,112.4999955296518,37.47081712062257,4.163424124513619,0.0,58.36575875486382,0.0,100.0
11,2.0,6,7,770.0,560.0,210.0,560.0,1.0,,,,,1000.0,0,5,51,51031,Dallo,5,RESTORE,4,1.0,,,,,1,3,4,,,,,10.0,,,,,1,,,,,,,,,,0.0,,,,,2,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,67.0,,1.0,385.0,0.0,0.0,0.0,100.0,0.0,100.0
13,1.0,4,1,910.0,700.0,210.0,700.0,6.0,,,,,1000.0,0,5,51,51031,Dallo,5,RESTORE,3,4.0,,,,,0,4,4,,,,,8.0,,,,,1,,,,,,,,,,2.0,,,,,3,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,42.0,,0.0,910.0,0.0,0.0,0.0,100.0,0.0,100.0
5,3.5,4,0,280.0,160.0,120.0,160.0,1.0,,,,,900.0,0,5,51,51031,Dallo,5,RESTORE,0,2.0,,,,,0,2,5,,,,,8.0,,,,,1,4.0,,,,,97,,,,0.0,0.0,,,,2,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,38.0,,0.0,80.0,30.0,40.0,30.0,0.0,0.0,100.0
3,0.0,6,97,1235.0,910.0,325.0,910.0,1.0,,,,,1000.0,0,5,51,51031,Dallo,5,RESTORE,97,1.0,,,,,0,4,5,,,,,,,,,,4,,,,,97,,,,,0.0,,,,,4,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,61.0,,0.0,,0.0,25.0,10.0,20.0,45.0,100.0
6,0.0,5,0,320.0,240.0,80.0,240.0,1.0,,,,,900.0,0,5,51,51031,Dallo,5,RESTORE,97,2.0,,,,,0,3,5,,,,,,,,,,4,,,,,,,,,,0.0,,,,,12,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,45.0,,1.0,,10.0,20.0,25.0,45.0,0.0,100.0
7,3.0,4,0,360.0,240.0,120.0,240.0,1.0,,,,,1000.0,0,5,51,51031,Dallo,5,RESTORE,3,1.0,,,,,0,5,5,,,,,2.0,2.0,,,,4,4.0,4.0,,,,,97,,,0.0,0.0,2.0,,,4,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,46.0,,0.0,120.0,0.0,0.0,100.0,0.0,0.0,100.0
6,0.0,6,0,1275.0,900.0,375.0,900.0,1.0,,,,,1000.0,0,5,51,51031,Dallo,5,RESTORE,4,4.0,,,,,0,5,5,5,,,,,,,,,1,1.0,,,,97,,,,,2.0,0.0,,,,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,56.0,,1.0,,13.258145363408522,11.741854636591478,15.0,21.74185463659148,38.25814536340852,100.0
3,5.0,5,97,1200.0,900.0,300.0,900.0,1.0,,,,,1000.0,0,5,51,51031,Dallo,5,RESTORE,4,2.0,,,,,0,5,5,5,,,,10.0,10.0,10.0,,,1,1.0,1.0,,,,,97,,,0.0,0.0,0.0,,,3,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,41.0,6.0,1.0,240.0,0.0,65.0,30.0,5.0,0.0,100.0
5,0.0,2,97,700.0,500.0,200.0,,6.0,,,,,,0,5,51,51031,Dallo,5,RESTORE,4,1.0,,,,,0,5,5,,,,,,,,,,1,,,,,,,,,,2.0,,,,,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,45.0,3.0,1.0,,0.0,100.0,0.0,0.0,0.0,100.0
7,4.0,5,8,720.0,480.0,240.0,480.0,2.0,,,,,900.0,0,5,51,51031,Dallo,5,RESTORE,0,2.0,,,,,0,3,4 5,3 5,,,,10.0,10.0,,,,4,4.0,,,,,11 97,,,,2.0,2.0,,,,14,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,49.0,,1.0,180.0,1.4925373134328357,2.2388059701492535,11.194029850746269,85.07462686567165,0.0,100.0
6,5.0,6,0,450.0,375.0,75.0,375.0,1.0,,,,,800.0,0,5,51,51031,Dallo,5,RESTORE,0,2.0,,,,,0,3,5,,,,,10.0,97.0,,,,4,4.0,,,,,97,,,,0.0,3.0,,,,2,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,43.0,,1.0,90.0,10.0,10.0,20.0,60.0,0.0,100.0
3,5.0,2,0,500.0,300.0,200.0,,,,,,,,0,4,41,41026,DEBLABLAI,4,RESTORE,0,2.0,,,,,0,5,5,,,,,8.0,6.0,,,,4,4.0,,,,,,,,,0.0,0.0,,,,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,49.0,,0.0,100.0,50.0,50.0,0.0,0.0,0.0,100.0
7,6.0,1,97,1395.0,990.0,405.0,990.0,2.0,,,,,1000.0,0,4,41,41026,DEBLABLAI,4,RESTORE,0,1.0,,,,,0,4,5 97,2 3 5,2 3 5,3 5,,5.0,8.0,8.0,,,2,4.0,4.0,4.0,4.0,,,,,97,1.0,0.0,0.0,0.0,0.0,2,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,38.0,5.0,0.0,232.5,53.608247422680414,0.0,0.0,0.0,46.391752577319586,100.0
7,4.0,3,0,240.0,160.0,80.0,160.0,2.0,,,,,12.5,0,4,41,41026,DEBLABLAI,4,RESTORE,0,2.0,,,,,0,5,5,,,,,8.0,,,,,4,,,,,,,,,,0.0,,,,,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,60.0,,0.0,60.0,15.0,25.0,60.0,0.0,0.0,100.0
7,4.0,3,0,630.0,360.0,270.0,360.0,,,,,,900.0,1,4,41,41026,DEBLABLAI,4,RESTORE,0,1.0,,,,,0,4,5,5,,,,8.0,,,,,4,2.0,,,,,97,,,,0.0,0.0,,,,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,36.0,1.0,0.0,157.5,50.0,0.0,50.0,0.0,0.0,100.0
6,3.0,1,0,900.0,600.0,300.0,600.0,2.0,,,,,1000.0,0,4,41,41026,DEBLABLAI,4,RESTORE,0,2.0,,,,,0,4,5,5,,,,11.0,8.0,,,,4,4.0,,,,,,,,,0.0,0.0,,,,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,36.0,1.0,0.0,300.0,100.0,0.0,0.0,0.0,0.0,100.0
4,3.5,3,0,2500.0,1500.0,1000.0,,1.0,,,,,,0,4,41,41026,DEBLABLAI,4,RESTORE,0,2.0,,,,,0,4,2 5,,,,,97.0,,,,,4,4.0,,,,,8,,,,0.0,3.0,,,,4,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,36.0,1.0,1.0,714.2857142857143,0.0,20.0,80.0,0.0,0.0,100.0
4,32.0,2,97,765.0,510.0,255.0,510.0,,,,,,1000.0,0,4,41,41026,DEBLABLAI,4,RESTORE,2,1.0,,,,,0,4,4 5,,,4 5,,10.0,10.0,10.0,10.0,,1,1.0,1.0,1.0,,,97,97,,,0.0,0.0,0.0,0.0,,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,42.0,1.0,1.0,23.90625,27.789473684210524,72.21052631578947,0.0,0.0,0.0,99.99999999999999
4,5.5,4,0,1500.0,500.0,1000.0,,,,,,,,1,4,41,41026,DEBLABLAI,4,RESTORE,3,2.0,,,,,0,4,5,5,,,,6.0,8.0,,,,4,4.0,,,,3,1,,,,2.0,0.0,,,,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,50.0,,0.0,272.72727272727275,33.33333333333333,0.0,26.666666666666668,40.0,0.0,100.0
7,5.0,2,0,400.0,240.0,160.0,240.0,2.0,,,,,1000.0,1,4,41,41026,DEBLABLAI,4,RESTORE,0,2.0,,,,,0,5,2,4,,,,8.0,,,,,4,2.0,,,,,,,,,0.0,0.0,,,,2,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,40.0,,0.0,80.0,0.0,40.0,0.0,60.0,0.0,100.0
7,7.0,3,0,315.0,175.0,140.0,175.0,97.0,,,,,1000.0,0,4,41,41026,DEBLABLAI,4,RESTORE,3,2.0,,,,,0,7,5,,,,,8.0,8.0,,,,4,4.0,,,,,97,,,,3.0,0.0,,,,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,39.0,,1.0,45.0,3.0,0.0,97.0,0.0,0.0,100.0
9,5.0,4,0,1500.0,800.0,700.0,800.0,1.0,,,,,1000.0,1,4,41,41031,DEWAKE,4,RESTORE,0,2.0,,,,,0,4,5,5,5,,,8.0,8.0,8.0,,,1,1.0,1.0,,,,1,4,,,0.0,0.0,2.0,,,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,70.0,,0.0,300.0,29.850746268656714,19.402985074626866,50.74626865671642,0.0,0.0,100.0
9,8.25,2,0,1100.0,800.0,300.0,,,,,,,,0,4,41,41031,DEWAKE,4,RESTORE,0,2.0,,,,,0,6,97,5,,,,6.0,5.0,,,,4,4.0,,,,,,,,,0.0,0.0,,,,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,45.0,,0.0,133.33333333333334,7.142857142857142,92.85714285714286,0.0,0.0,0.0,100.0
9,2.0,4,0,763.0,300.0,463.0,,1.0,,,,,,0,4,41,41031,DEWAKE,4,RESTORE,2,1.0,,,,,0,5,5,5,5,,,10.0,2.0,10.0,,,1,1.0,1.0,,,,,3,,,0.0,0.0,0.0,,,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,53.0,1.0,1.0,381.5,35.91836734693877,38.57142857142858,25.510204081632654,0.0,0.0,100.0
12,7.5,5,7,634.0,465.0,169.0,,6.0,,,,,,0,4,41,41031,DEWAKE,4,RESTORE,0,2.0,,,,,0,3,5,5,,,,6.0,6.0,6.0,,,1,1.0,1.0,,,11,97,7,,,0.0,0.0,0.0,,,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,57.0,,0.0,84.53333333333333,6.093023255813954,93.90697674418604,0.0,0.0,0.0,100.0
9,3.5,3,0,3400.0,2200.0,1200.0,,2.0,,,,,,1,4,41,41031,DEWAKE,4,RESTORE,0,2.0,,,,,0,10,5,5,,,,8.0,2.0,,,,4,2.0,,,,,97,,,,0.0,0.0,,,,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,37.0,,0.0,971.4285714285714,0.0,0.0,0.0,0.0,0.0,0.0
5,1.5,2,0,680.0,480.0,200.0,,97.0,,,,,,0,4,41,41031,DEWAKE,4,RESTORE,0,1.0,,,,,0,3,5,,,,,6.0,,,,,1,2.0,4.0,,,,97,97,,,0.0,0.0,0.0,,,4,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36.0,,0.0,453.3333333333333,50.0,50.0,0.0,0.0,0.0,100.0
5,0.0,3,7,800.0,500.0,300.0,,,,,,,,0,4,41,41031,DEWAKE,4,RESTORE,0,2.0,,,,,0,5,5,,,,,4.0,,,,,4,,,,,,,,,,0.0,,,,,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,47.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
7,3.0,3,97,3000.0,2000.0,1000.0,,2.0,,,,,,0,4,41,41031,DEWAKE,4,RESTORE,0,1.0,,,,,0,5,5,,,,,8.0,2.0,,,,4,4.0,,,,,8,,,,0.0,0.0,,,,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,41.0,,0.0,1000.0,0.0,0.0,100.0,0.0,0.0,100.0
4,3.5,3,0,1647.0,1120.0,527.0,,1.0,,,,,,0,4,41,41031,DEWAKE,4,RESTORE,0,1.0,,,,,0,5,5,5,,,,8.0,8.0,,,,4,4.0,,,,,,,,,0.0,0.0,,,,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,39.0,1.0,0.0,470.57142857142856,0.0,0.0,0.0,0.0,0.0,0.0
8,8.5,3,0,6000.0,4000.0,2000.0,4000.0,,,,,,1000.0,0,4,41,41031,DEWAKE,4,RESTORE,1,2.0,,,,,0,6,5,5,,,,8.0,8.0,,,,1,1.0,,,,2,1 2,,,,3.0,0.0,,,,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,44.0,,0.0,705.8823529411765,0.0,0.0,100.0,0.0,0.0,100.0
6,2.0,4,0,900.0,500.0,400.0,500.0,1.0,,,,,1000.0,1,4,41,41031,DEWAKE,4,RESTORE,97,1.0,,,,,0,5,5,,,,,8.0,,,,,1,,,,,,,,,,0.0,,,,,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,35.0,,0.0,450.0,20.0,50.0,30.0,0.0,0.0,100.0
9,6.0,3,0,3200.0,2000.0,1200.0,,,,,,,,0,4,41,41031,DEWAKE,4,RESTORE,3,2.0,,,,,0,5,5,,,,,8.0,,,,,4,,,,,97,,,,,0.0,,,,,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,42.0,,0.0,533.3333333333334,0.0,33.0,67.0,0.0,0.0,100.0
9,6.0,6,10,848.0,398.0,450.0,,2.0,,,,,,0,4,41,41031,DEWAKE,4,RESTORE,0,2.0,,,,,0,5,5,,,,,6.0,,,,,4,,,,,,,,,,0.0,,,,,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,45.0,,0.0,141.33333333333334,0.0,0.0,0.0,0.0,100.0,100.0
15,12.0,6,0,1600.0,1280.0,320.0,1280.0,1.0,,,,,1000.0,0,4,41,41031,DEWAKE,4,RESTORE,1,2.0,,,,,0,4,5,,,,,8.0,8.0,,,,1,1.0,,,,,1,,,,3.0,2.0,,,,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,52.0,,0.0,133.33333333333334,25.0,30.0,30.0,15.0,0.0,100.0
6,2.5,3,0,765.0,540.0,225.0,540.0,1.0,,,,,1000.0,0,4,41,41031,DEWAKE,4,RESTORE,0,2.0,,,,,0,10,5,,,,,8.0,,,,,4,,,,,11,,,,,3.0,,,,,3,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,48.0,,0.0,306.0,50.0,25.0,25.0,0.0,0.0,100.0
9,7.0,6,0,1045.0,760.0,285.0,760.0,,,,,,1000.0,0,5,51,51034,Ebilassokro,5,RESTORE,4,1.0,,,,,1,3,5,4,,,,10.0,10.0,,,,1,1.0,,,,,11,,,,2.0,2.0,,,,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,50.0,,1.0,149.28571428571428,0.0,0.0,45.45454545454545,0.0,54.54545454545454,100.0
10,9.0,6,0,1680.0,1200.0,480.0,1200.0,1.0,,,,,1000.0,0,5,51,51034,Ebilassokro,5,RESTORE,4,1.0,,,,,1,5,5,5,,,,,,,,,1,1.0,,,,,,,,,0.0,0.0,,,,3,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,55.0,3.0,1.0,186.66666666666663,15.555555555555555,6.666666666666667,30.0,47.77777777777778,0.0,100.0
2,6.0,6,0,1280.0,1040.0,240.0,1040.0,2.0,,,,,1.0,0,5,51,51034,Ebilassokro,5,RESTORE,4,1.0,,,,,1,5,5,,,,,10.0,,,,,1,,,,,3,,,,,2.0,,,,,7,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,78.0,,0.0,213.33333333333331,0.0,0.0,30.0,40.0,30.0,100.0
